#############################################;;;;;;;;;;;;;;x
#National Focuses;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
dragoon_activation_unciv_desc;Debugging Invention to give Uncivs horse units.;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
hussar_activation_unciv;Hussar Activation (Unciv);;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
hussar_activation_unciv_desc;Debugging Invention to give Uncivs horse units.;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
industrial_tanneries;Industrial Tanneries;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
industrial_tanneries_desc;In the Victorian era tanneries were often close to the abattoirs and so the skins would often arrive at the tannery fresh and unsalted. With industrial levels of meat consumption, it was inevitable that the leather industry advance as well.;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
offensive_infantry_activation;Activate Offensive Infantry;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
defensive_infantry_activation;Activate Defensive Infantry;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
offensive_artillery_activation;Activate Offensive Artillery;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
defensive_artillery_activation;Activate Defensive Artillery;;;;;;;;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;;;;
#############################################;;;;;;;;;;;;;;x
#Additional Triggered Modifiers;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
political_reformed_nation;Politically Liberal State;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
political_reformed_nation_desc;Our country political reforms match every liberal demand, giving us international recognition as a truly free state.;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
#############################################;;;;;;;;;;;;;;x
#Additional National Values;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
nv_exploitation;Exploitation;LibertÅEFreiheit;;Libertad;;;;;;;;;x;;;;
#############################################;;;;;;;;;;;;;;x
#Additional Country Flags;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
psychology_1;Psychology Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
psychology_2;Psychology Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
psychology_3;Psychology Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
psychology_4;Psychology Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
psychology_5;Psychology Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
psychology_6;Psychology Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_1;Soldier Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_2;Soldier Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_3;Soldier Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_4;Soldier Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_5;Soldier Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
soldier_6;Soldier Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_1;Clergymen Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_2;Clergymen Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_3;Clergymen Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_4;Clergymen Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_5;Clergymen Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clergy_6;Clergymen Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_1;Bureaucrat Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_2;Bureaucrat Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_3;Bureaucrat Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_4;Bureaucrat Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_5;Bureaucrat Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
bureaucrat_6;Bureaucrat Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_1;Craftsmen Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_2;Craftsmen Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_3;Craftsmen Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_4;Craftsmen Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_5;Craftsmen Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
craftsmen_6;Craftsmen Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clerks_1;Clerks Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clerks_2;Clerks Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clerks_3;Clerks Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clerks_4;Clerks Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clerks_5;Clerks Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_6;Capitalists Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_1;Capitalists Bonus 1;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_2;Capitalists Bonus 2;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_3;Capitalists Bonus 3;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_4;Capitalists Bonus 4;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_5;Capitalists Bonus 5;;;;;;;;;;;;;;;;;;;;;;;x;;;;
capitalists_6;Capitalists Bonus 6;;;;;;;;;;;;;;;;;;;;;;;x;;;;
#############################################;;;;;;;;;;;;;;x
#Misc Shit;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
world_bank_factory_desc;World Bank;;;;;;;;;;;;;;;;;;;;;;;x;;;;
GHO_exclusive;World Bank Debug Party;;;;;;;;;;;;;;;;;;;;;;;x;;;;
give_sanctions_title;Give Sanctions;;;;;;;;;;;;;;;;;;;;;;;x;;;;
give_sanctions_desc;Does what it says.;;;;;;;;;;;;;;;;;;;;;;;x;;;;
decrease_infamy_title;Decrease Infamy;;;;;;;;;;;;;;;;;;;;;;;x;;;;
decrease_infamy_desc;Does what it says.;;;;;;;;;;;;;;;;;;;;;;;x;;;;
increase_infamy_title;Increase Infamy;;;;;;;;;;;;;;;;;;;;;;;x;;;;
increase_infamy_desc;Does what it says.;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Little Bighorn;Little Bighorn;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Apache Raiders;Apache Raiders;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Local native groups are raiding our settlements in $PROVINCENAME$;Local native groups are raiding our settlements in $PROVINCENAME$;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Blast them!;Blast them!;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Oh no!;Oh no!;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Oh uh.;Oh uh.;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Tech reform flag;Tech reform flag;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Tech activation;Tech activation;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Australopithecus africanus discovered!;Australopithecus africanus discovered!;;;;;;;;;;;;;;;;;;;;;;;x;;;;
